Name,Owner,Description,GitHub URL,Repository Size,Number of stars,Number of forks,Number of open issues,List of topics,License,has_readme,has_contributing,has_code_of_conduct,has_pr_template,has_issue_template,has_newcomer_labels,found_newcomer_labels,contributors_count,commits_count,first_contributor_date,first_commit_files_changed,first_commit_additions,first_commit_deletions,first_commit_type,owner_type,size,subscribers_count,watchers_count,languages,full_name,distros_present,exclusion_reasons
common_interfaces,ros2,A set of packages which contain common interface files (.msg and .srv).,https://github.com/ros2/common_interfaces,840,336,146,45,,,True,False,False,False,False,True,good first issue,59,308,,0,0,0,,,840,29,336,C++;Python;CMake,ros2/common_interfaces,humble|jazzy|kilted,
ros2_canopen,ros-industrial,CANopen driver framework for ROS2,https://github.com/ros-industrial/ros2_canopen,54016,246,112,97,canopen;robotics;ros2,,True,False,False,False,False,True,good first issue,29,688,,0,0,0,,,54016,12,246,C++;Python;CMake;C;Batchfile;Makefile;Dockerfile;CSS;Shell,ros-industrial/ros2_canopen,humble|jazzy|kilted,
mrpt_ros,MRPT,Fine-grained ROS packages for MRPT libraries and apps,https://github.com/MRPT/mrpt_ros,512,8,4,1,,BSD-3-Clause,True,False,False,False,False,True,good first issue,3,100,,0,0,0,,,512,3,8,CMake;Python,MRPT/mrpt_ros,humble|jazzy|kilted,
ros2_planning_system,IntelligentRoboticsLabs,This repo contains a PDDL-based planning system for ROS2.,https://github.com/PlanSys2/ros2_planning_system,441744,464,109,41,,Apache-2.0,True,True,True,False,False,True,good first issue,28,1219,,0,0,0,,,441744,19,464,C++;Python;PDDL;CMake,PlanSys2/ros2_planning_system,humble,
rosidl,ros2,Packages which provide the ROS IDL (.msg) definition and code generation.,https://github.com/ros2/rosidl,3202,102,148,95,,Apache-2.0,True,True,False,False,False,True,good first issue,86,1009,,0,0,0,,,3202,26,102,C++;C;Python;EmberScript;CMake;Shell,ros2/rosidl,humble|jazzy|kilted,
rtabmap_ros,introlab,RTAB-Map's ROS package.,https://github.com/introlab/rtabmap_ros,56986,1370,639,543,,BSD-3-Clause,True,False,False,False,False,False,,33,1857,,0,0,0,,,56986,32,1370,C++;Python;CMake;Dockerfile;C;Shell,introlab/rtabmap_ros,humble|jazzy|kilted,
fuse,locusrobotics,"The fuse stack provides a general architecture for performing sensor fusion live on a robot. Some possible applications include state estimation, localization, mapping, and calibration.",https://github.com/locusrobotics/fuse,7696,849,132,45,,Other,True,False,False,False,False,True,good first issue,15,364,,0,0,0,,,7696,51,849,C++;CMake;Python;C;HTML,locusrobotics/fuse,jazzy|kilted,
rosidlcpp,Tonywelte,,https://github.com/TonyWelte/rosidlcpp,2207,29,1,1,,Apache-2.0,True,True,False,False,False,True,good first issue,1,110,,0,0,0,,,2207,4,29,C++;CMake;C;Makefile;Python;Dockerfile,TonyWelte/rosidlcpp,jazzy|kilted,
autoware_utils,autowarefoundation,C++ common utilities for Autoware,https://github.com/autowarefoundation/autoware_utils,524,7,39,8,,Apache-2.0,False,True,True,True,False,True,good first issue,23,73,,0,0,0,,,524,4,7,C++;CMake,autowarefoundation/autoware_utils,humble|jazzy,
clearpath_common,clearpathrobotics,,https://github.com/clearpathrobotics/clearpath_common,34245,49,37,5,,BSD-3-Clause,False,False,False,False,False,False,,13,715,,0,0,0,,,34245,43,49,Python;C++;CMake,clearpathrobotics/clearpath_common,humble|jazzy,
franka_ros2,frankaemika,ROS 2 integration for Franka research robots,https://github.com/frankarobotics/franka_ros2,2852,293,204,90,robotics;ros2,Apache-2.0,True,True,False,False,False,True,good first issue,22,531,,0,0,0,,,2852,9,293,C++;Python;CMake;Dockerfile;C;Shell,frankarobotics/franka_ros2,humble,
ros_gz,gazebosim,Integration between ROS (1 and 2) and Gazebo simulation,https://github.com/gazebosim/ros_gz,8268,475,202,72,cpp;gazebo;gazebosim;hacktoberfest;ignition;ignition-gazebo;ignition-transport;pubsub;robotics;robotics-simulation;ros;ros2;simulation;transport,Apache-2.0,True,True,False,False,False,True,good first issue,73,583,,0,0,0,,,8268,16,475,C++;Python;CMake;EmberScript,gazebosim/ros_gz,humble|jazzy|kilted,
EasyNavigation,EasyNavigation,,https://github.com/EasyNavigation/EasyNavigation,48642,66,16,1,,GPL-3.0,True,False,False,False,False,True,good first issue,5,353,,0,0,0,,,48642,7,66,C++;Python;CMake,EasyNavigation/EasyNavigation,jazzy|kilted,
autoware_msgs,autowarefoundation,,https://github.com/autowarefoundation/autoware_msgs,378,39,66,9,autoware;ros;ros2,Apache-2.0,True,True,True,True,False,True,good first issue,26,115,,0,0,0,,,378,15,39,CMake,autowarefoundation/autoware_msgs,humble|jazzy|kilted,
ros2_control,ros-controls,Generic and simple controls framework for ROS 2,https://github.com/ros-controls/ros2_control,15320,807,402,116,control;control-systems;controllers;robot-control;robotics;ros;ros2;ros2-control;ros2-humble;ros2-jazzy;ros2-rolling,Apache-2.0,True,False,False,False,False,True,good first issue,136,1310,,0,0,0,,,15320,25,807,C++;Python;CMake;Dockerfile,ros-controls/ros2_control,humble|jazzy|kilted,
lanelet2,fzi-forschungszentrum-informatik,Map handling framework for automated driving,https://github.com/fzi-forschungszentrum-informatik/Lanelet2,11215,917,347,8,,BSD-3-Clause,True,False,False,False,False,True,good first issue,28,600,,0,0,0,,,11215,31,917,C++;Python;CMake;HTML;Dockerfile,fzi-forschungszentrum-informatik/Lanelet2,humble|jazzy|kilted,
marti_common,swri-robotics,Common utility functions for MARTI,https://github.com/swri-robotics/marti_common,2855,55,71,9,,BSD-3-Clause,True,False,False,False,False,False,,28,725,,0,0,0,,,2855,11,55,C++;Python;CMake;C;GLSL,swri-robotics/marti_common,humble|jazzy|kilted,
ai_worker,ROBOTIS-GIT,AI Worker: FFW (Freedom From Work),https://github.com/ROBOTIS-GIT/ai_worker,51342,103,25,1,,Apache-2.0,True,True,False,False,False,False,,9,536,,0,0,0,,,51342,9,103,C++;Python;CMake;Shell;C,ROBOTIS-GIT/ai_worker,jazzy,
rcl_interfaces,ros2,A repository for messages and services used by the ROS client libraries,https://github.com/ros2/rcl_interfaces,510,58,57,19,,Apache-2.0,True,True,False,False,False,True,good first issue,37,247,,0,0,0,,,510,24,58,C++;Python;CMake,ros2/rcl_interfaces,humble|jazzy|kilted,
andino,Ekumen-OS,Open-source diff drive robot ROS 2 compatible,https://github.com/Ekumen-OS/andino,156552,294,74,16,differential-drive-robot;gazebo;gazebo-ros;gazebosim;humble;robotics;ros;ros2;ros2-control;urdf,,True,True,True,True,False,True,good first issue,17,159,,0,0,0,,,156552,16,294,C++;Python;Shell;CMake;Dockerfile,Ekumen-OS/andino,humble,
image_pipeline,ros-perception,An image processing pipeline for ROS.,https://github.com/ros-perception/image_pipeline,27237,926,768,55,c-plus-plus;image-processing;python;ros,Other,True,True,False,False,False,True,good first issue,117,1248,,0,0,0,,,27237,39,926,C++;Python;C;CMake,ros-perception/image_pipeline,humble|jazzy|kilted,
flexbe_behavior_engine,flexbe,Contains the behavior engine FlexBE.,https://github.com/FlexBE/flexbe_behavior_engine,5840,66,18,2,,Other,True,True,False,False,False,True,good first issue,24,561,,0,0,0,,,5840,4,66,Python;Shell;CMake,FlexBE/flexbe_behavior_engine,humble|jazzy|kilted,
mrpt_navigation,mrpt-ros-pkg,"ROS 2 nodes wrapping core MRPT functionality: localization, autonomous navigation, rawlogs, etc. SLAM is in other packages.",https://github.com/mrpt-ros-pkg/mrpt_navigation,35528,207,101,4,c-plus-plus;mapping;mrpt;navigation;robotics;robotics-libraries;ros;ros2,BSD-3-Clause,True,False,False,False,False,False,,18,849,,0,0,0,,,35528,12,207,C++;Python;CMake;Shell,mrpt-ros-pkg/mrpt_navigation,humble|jazzy|kilted,
rviz,ros2,ROS 3D Robot Visualizer,https://github.com/ros2/rviz,20058,428,272,182,,BSD-3-Clause-Clear,True,False,False,False,False,True,good first issue,202,2796,,0,0,0,,,20058,27,428,C++;CMake;Python;GLSL;HTML;Shell,ros2/rviz,humble|jazzy|kilted,
rmf_visualization,open-rmf,Visualization tools for OpenRMF,https://github.com/open-rmf/rmf_visualization,1236,26,18,8,,Apache-2.0,True,False,False,False,False,True,good first issue,16,305,,0,0,0,,,1236,8,26,C++;Python;CMake,open-rmf/rmf_visualization,humble|jazzy|kilted,
turtlebot3,ROBOTIS-GIT,ROS packages for Turtlebot3,https://github.com/ROBOTIS-GIT/turtlebot3,123134,1888,1127,6,dynamixel;gazebo;mobile;navigation;package;robot;robotis;ros;slam;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,26,1024,,0,0,0,,,123134,63,1888,C++;Python;CMake;Shell;Dockerfile;Lua,ROBOTIS-GIT/turtlebot3,humble|jazzy|kilted,
depthai-ros,luxonis,Official ROS Driver for DepthAI Sensors.,https://github.com/luxonis/depthai-ros,128054,327,234,197,camera;camera-driver;computer-vision;cv;depthai;robotics;ros,MIT,True,False,False,True,False,True,good first issue,22,320,,0,0,0,,,128054,16,327,C++;Python;CMake;Shell;Dockerfile,luxonis/depthai-ros,humble|jazzy|kilted,
ros2_kortex,Kinovarobotics,ROS2 driver for the Gen3 Kinova robot arm,https://github.com/Kinovarobotics/ros2_kortex,23324,105,95,49,,Other,True,False,False,False,False,True,good first issue,23,204,,0,0,0,,,23324,10,105,Python;C++;CMake;C,Kinovarobotics/ros2_kortex,humble|jazzy,
mrpt_sensors,mrpt-ros-pkg,ROS2 nodes for robotics sensors via mrpt-hwdrivers,https://github.com/mrpt-ros-pkg/mrpt_sensors,302,8,1,1,c-plus-plus;mrpt;robotics;ros;sensors,BSD-3-Clause,True,False,False,False,False,True,good first issue,2,102,,0,0,0,,,302,2,8,C++;Python;CMake;Shell,mrpt-ros-pkg/mrpt_sensors,humble|jazzy|kilted,
rmf_demos,open-rmf,Demonstrations of Open-RMF,https://github.com/open-rmf/rmf_demos,64763,468,139,50,,Apache-2.0,True,True,False,False,False,True,good first issue,31,497,,0,0,0,,,64763,16,468,Python;Shell;CMake,open-rmf/rmf_demos,humble|jazzy|kilted,
rmf_ros2,open-rmf,Internal ROS infrastructure for RMF,https://github.com/open-rmf/rmf_ros2,4198,102,86,80,,Apache-2.0,True,True,False,False,False,True,good first issue,29,628,,0,0,0,,,4198,14,102,C++;Python;CMake;Dockerfile;Shell;HTML,open-rmf/rmf_ros2,humble|jazzy|kilted,
ros2_tracing,ros2,Tracing tools for ROS 2.,https://github.com/ros2/ros2_tracing,3588,237,67,23,instrumentation;performance-analysis;ros;ros2;ros2-tracing;tools;tracing,Apache-2.0,True,True,False,False,False,True,good first issue,30,1143,,0,0,0,,,3588,21,237,Python;C++;C;CMake;Makefile,ros2/ros2_tracing,humble|jazzy|kilted,
rosbridge_suite,RobotWebTools,Server Implementations of the rosbridge v2 Protocol,https://github.com/RobotWebTools/rosbridge_suite,3734,1162,576,32,,BSD-3-Clause,True,False,False,False,False,False,,115,957,,0,0,0,,,3734,39,1162,Python;CMake,RobotWebTools/rosbridge_suite,humble|jazzy|kilted,
Universal_Robots_ROS2_Driver,UniversalRobots,Universal Robots ROS2 driver supporting CB3 and e-Series,https://github.com/UniversalRobots/Universal_Robots_ROS2_Driver,46487,717,317,75,robotics;ros-industrial;ros2;ros2-foxy;ros2-galactic;ros2-humble;ros2-rolling,BSD-3-Clause,True,True,False,False,False,True,good first issue,43,710,,0,0,0,,,46487,14,717,C++;Python;CMake;Shell;Batchfile;Emacs Lisp,UniversalRobots/Universal_Robots_ROS2_Driver,humble|jazzy|kilted,
yasmin,uleroboticsgroup,YASMIN (Yet Another State MachINe),https://github.com/uleroboticsgroup/yasmin,97978,239,44,0,cpp;python;ros2;ros2-foxy;ros2-galactic;ros2-humble;ros2-iron;ros2-jazzy;ros2-kilted;ros2-rolling;state-machine,GPL-3.0,True,False,False,False,False,True,good first issue,22,576,,0,0,0,,,97978,7,239,C++;Python;JavaScript;CMake;HTML;CSS;Dockerfile;Makefile;Shell,uleroboticsgroup/yasmin,humble|jazzy|kilted,
auto-apms,AutoAPMS,A versatile framework for developing robot behaviors using behavior trees in ROS 2.,https://github.com/AutoAPMS/auto-apms,2389,85,7,1,autoapms;behavior;behavior-tree;control;mission;planning;robot;ros2;task,Apache-2.0,True,True,False,False,False,True,good first issue,2,304,,0,0,0,,,2389,3,85,C++;Python;CMake,AutoAPMS/auto-apms,jazzy|kilted,
agnocast,tier4,"An rclcpp-compatible true zero-copy IPC middleware that supports all ROS message types, including message structs already generated by rosidl.",https://github.com/tier4/agnocast,2530,140,7,61,autoware;dds;inter-process-communication;ipc;kernel-module;middleware;publish-subscribe;pubsub;request-response;rmw;robotics;ros2;ros2-humble;ros2-jazzy;shared-memory;smart-pointer;zenoh;zero-copy;zero-copy-ipc,Apache-2.0,True,True,False,True,False,True,good first issue,11,819,,0,0,0,,,2530,7,140,C++;C;Python;Rust;CMake;Shell;Promela;Makefile;EmberScript,tier4/agnocast,humble,
autoware_internal_msgs,autowarefoundation,,https://github.com/autowarefoundation/autoware_internal_msgs,143,2,29,6,,Apache-2.0,True,True,True,True,False,True,good first issue,16,70,,0,0,0,,,143,3,2,CMake,autowarefoundation/autoware_internal_msgs,humble|jazzy|kilted,
image_common,ros-perception,Common code for working with images in ROS,https://github.com/ros-perception/image_common,1361,145,245,45,,,False,False,False,False,False,False,,67,534,,0,0,0,,,1361,18,145,C++;Python;CMake;C,ros-perception/image_common,humble|jazzy|kilted,
crane_plus,rt-net,CRANE+ V2 ROS 2 Packages,https://github.com/rt-net/crane_plus,13320,59,9,5,crane-plus;robot;ros2,Apache-2.0,True,False,False,False,False,True,good first issue,4,69,,0,0,0,,,13320,3,59,C++;Python;CMake;C;Dockerfile;Shell,rt-net/crane_plus,humble|jazzy,
diagnostics,ros,"Packages related to gathering, viewing, and analyzing diagnostics data from robots.",https://github.com/ros/diagnostics,9550,147,200,41,diagnostics;monitoring;ros,Other,True,False,False,False,False,False,,61,1178,,0,0,0,,,9550,16,147,C++;Python;CMake,ros/diagnostics,humble|jazzy|kilted,
launch,ros2,Tools for launching multiple processes and for writing tests involving multiple processes.,https://github.com/ros2/launch,2391,151,162,128,,Apache-2.0,True,True,False,False,False,True,good first issue,83,639,,0,0,0,,,2391,23,151,Python;CMake;C++;Batchfile;Makefile;Shell,ros2/launch,humble|jazzy|kilted,
moveit_task_constructor,moveit,A hierarchical multi-stage manipulation planner,https://github.com/moveit/moveit_task_constructor,3413,253,175,115,,BSD-3-Clause,True,False,False,False,False,False,,35,1432,,0,0,0,,,3413,27,253,C++;Python;CMake;C,moveit/moveit_task_constructor,humble|jazzy|kilted,
ublox_dgnss,aussierobots,"This usb based ROS2 driver is focused on UBLOX UBX messaging, for ZED-X20P, ZED-F9P and ZED-F9R devices. High precision data is available as well as moving base station configurations.",https://github.com/aussierobots/ublox_dgnss,595,71,44,6,dgnss;gps;gps-data;gps-location;high-precision;ntripcaster;ntripclient;ros2;ublox;ubx,Apache-2.0,True,False,False,False,False,True,good first issue,11,270,,0,0,0,,,595,4,71,C++;Python;CMake;C,aussierobots/ublox_dgnss,humble|jazzy|kilted,
qt_gui_core,ros-visualization,,https://github.com/ros-visualization/qt_gui_core,2810,40,80,14,,BSD-3-Clause,False,False,False,False,False,False,,45,888,,0,0,0,,,2810,9,40,Python;C++;CMake;C,ros-visualization/qt_gui_core,humble|jazzy|kilted,
rmf_simulation,open-rmf,Support plugins for simulating RMF scenarios,https://github.com/open-rmf/rmf_simulation,643,18,24,8,,Apache-2.0,True,True,False,False,False,True,good first issue,14,110,,0,0,0,,,643,12,18,C++;CMake;QML,open-rmf/rmf_simulation,humble|jazzy|kilted,
talos_robot,pal-robotics,,https://github.com/pal-robotics/talos_robot,21003,25,18,6,biped;bipedal-robots;force-torque-sensor;grasping;humanoid-control;humanoid-robot;humanoid-walking;imu-sensor;mpc-control;robotics;ros;torque-control;torque-sensors;walking-robot;whole-body-control,Apache-2.0,False,False,False,False,False,True,good first issue,15,881,,0,0,0,,,21003,10,25,Python;CMake,pal-robotics/talos_robot,humble,
ament_cmake_ros,ros2,,https://github.com/ros2/ament_cmake_ros,168,7,13,0,,Apache-2.0,False,True,False,False,False,True,good first issue,25,89,,0,0,0,,,168,20,7,C;CMake;Python;C++,ros2/ament_cmake_ros,humble|jazzy|kilted,
apriltag_detector,ros-misc-utilities,ROS/ROS2 package tag detection using the UMich or MIT Apriltag library,https://github.com/ros-misc-utilities/apriltag_detector,1231,20,7,2,,,True,False,False,False,False,True,good first issue,3,28,,0,0,0,,,1231,1,20,C++;CMake;Python,ros-misc-utilities/apriltag_detector,humble|jazzy|kilted,
bcr_arm,blackcoffeerobotics,"bcr arm: A 7-DOF robotic arm simulation with ROS2 Control, MoveIt motion planning, and support for ROS2 Humble, ROS2 Jazzy, GZ Fortress, GZ Harmonic, and NVIDIA Isaac Sim",https://github.com/blackcoffeerobotics/bcr_arm,8300,61,13,0,gazebo-simulator;isaac-sim;moveit2;ros2;ros2-jazzy,Apache-2.0,True,False,False,False,False,True,good first issue,2,23,,0,0,0,,,8300,1,61,Python;CMake,blackcoffeerobotics/bcr_arm,humble|jazzy,
image_transport_plugins,ros-perception,A set of plugins for publishing and subscribing to sensor_msgs/Image topics in representations other than raw pixel data.,https://github.com/ros-perception/image_transport_plugins,819,73,134,18,,BSD-3-Clause,True,False,False,False,False,False,,31,277,,0,0,0,,,819,9,73,C++;CMake;Python,ros-perception/image_transport_plugins,humble|jazzy|kilted,
gz_ros2_control,ros-controls,Connect the latest version of Gazebo with ros2_control.,https://github.com/ros-controls/gz_ros2_control,1588,226,140,41,gazebo;ignitionrobotics;robot-control;robot-simulation;ros;ros2;ros2-control,Apache-2.0,True,False,False,False,False,True,good first issue,44,352,,0,0,0,,,1588,13,226,C++;Python;CMake;Dockerfile;Shell,ros-controls/gz_ros2_control,humble|jazzy|kilted,
teleop_tools,ros-teleop,A set of generic teleoperation tools for any robot.,https://github.com/ros-teleop/teleop_tools,278,222,157,16,,,True,False,False,False,False,True,good first issue,29,191,,0,0,0,,,278,7,222,Python;CMake,ros-teleop/teleop_tools,humble|jazzy|kilted,
mavros,mavlink,MAVLink to ROS gateway with proxy for Ground Control Station,https://github.com/mavlink/mavros,7133,1117,1073,410,mavlink;mavros;mavros-msgs;ros;ros-node;uav,Other,True,True,False,False,False,False,,153,3019,,0,0,0,,,7133,49,1117,C++;Python;CMake;EmberScript;Shell,mavlink/mavros,humble|jazzy|kilted,
mapviz,swri-robotics,Modular ROS visualization tool for 2D data.,https://github.com/swri-robotics/mapviz,13363,473,158,64,,BSD-3-Clause,True,False,False,False,False,False,,32,896,,0,0,0,,,13363,19,473,C++;CMake;Python;GLSL,swri-robotics/mapviz,humble|jazzy|kilted,
mola_state_estimation,MOLAorg,MOLA implementations of the virtual state estimation API for robots / vehicles,https://github.com/MOLAorg/mola_state_estimation,679,12,1,2,,GPL-3.0,True,False,False,False,False,True,good first issue,1,284,,0,0,0,,,679,2,12,C++;Python;CMake;Dockerfile;C;Shell,MOLAorg/mola_state_estimation,humble|jazzy|kilted,
pal_pro_gripper,pal-robotics,,https://github.com/pal-robotics/pal_pro_gripper,4813,0,1,0,,Apache-2.0,True,False,False,False,False,True,good first issue,11,251,,0,0,0,,,4813,6,0,Python;CMake,pal-robotics/pal_pro_gripper,humble,
rqt,ros-visualization,,https://github.com/ros-visualization/rqt,6865,74,75,33,,BSD-3-Clause,False,False,False,False,False,False,,30,1111,,0,0,0,,,6865,16,74,Python;C++;CMake;C,ros-visualization/rqt,humble|jazzy|kilted,
velodyne,ros-drivers, ROS support for Velodyne 3D LIDARs,https://github.com/ros-drivers/velodyne,1240,708,684,102,,Other,True,True,False,False,False,False,,52,721,,0,0,0,,,1240,43,708,C++;Python;CMake;Shell,ros-drivers/velodyne,humble|jazzy|kilted,
vimbax_ros2_driver,alliedvision,ROS 2 driver for Vimba X,https://github.com/alliedvision/vimbax_ros2_driver,478,4,23,7,,BSD-3-Clause,True,False,False,False,False,True,good first issue,2,368,,0,0,0,,,478,1,4,C++;Python;C;CMake,alliedvision/vimbax_ros2_driver,humble,
compass,ctu-vras,ROS implementation of magnetometer-based compass,https://github.com/ctu-vras/compass,541,7,1,0,,Other,True,False,False,False,False,True,good first issue,1,45,,0,0,0,,,541,2,7,C++;CMake;Python,ctu-vras/compass,jazzy|kilted,
NavMap,EasyNavigation,,https://github.com/EasyNavigation/NavMap,13283,99,11,3,,Apache-2.0,True,False,False,False,False,True,good first issue,2,116,,0,0,0,,,13283,1,99,C++;CMake;Python,EasyNavigation/NavMap,jazzy|kilted,
clearpath_desktop,clearpathrobotics,,https://github.com/clearpathrobotics/clearpath_desktop,97,2,6,0,,BSD-3-Clause,True,False,False,False,False,True,good first issue,5,76,,0,0,0,,,97,4,2,Python;CMake,clearpathrobotics/clearpath_desktop,humble|jazzy,
cob_common,4am-robotics,The cob_common stack hosts common packages that are used within the Care-O-bot repository. E.g. utility packages or common message and service definitions etc. Also the urdf desciption of the robot is located in this stack.,https://github.com/4am-robotics/cob_common,43640,68,137,5,,Apache-2.0,True,False,False,True,False,False,,52,2133,,0,0,0,,,43640,15,68,CMake;Shell,4am-robotics/cob_common,humble|jazzy|kilted,
flir_camera_driver,ros-drivers,,https://github.com/ros-drivers/flir_camera_driver,1197,191,177,61,,,True,False,False,False,False,True,good first issue,23,245,,0,0,0,,,1197,9,191,C++;Python;CMake;Shell,ros-drivers/flir_camera_driver,humble|jazzy|kilted,
inverse-dynamics-solver,unisa-acg,A ROS2-based software library for inverse dynamics computation,https://github.com/unisa-acg/inverse-dynamics-solver,9213,26,3,8,cpp;dynamics;python;robot-operating-system;robotics;ros2,BSD-3-Clause,True,False,False,False,False,True,good first issue,3,55,,0,0,0,,,9213,1,26,C++;Python;CMake;Ruby,unisa-acg/inverse-dynamics-solver,humble|jazzy,
iceoryx,eclipse-iceoryx,Eclipse iceoryx™ - true zero-copy inter-process-communication,https://github.com/eclipse-iceoryx/iceoryx,23832,2018,452,260,autosar-adaptive;client-server;cpp;cyclonedds;dds;eclipse;iceoryx;inter-process-communication;ipc;middleware;publish-subscribe;pubsub;request-response;ros2;shared-memory;zero-copy,Apache-2.0,True,True,False,True,False,True,good first issue,88,800,,0,0,0,,,23832,64,2018,C++;CMake;C;Shell;Python;Starlark;PowerShell;Dockerfile,eclipse-iceoryx/iceoryx,humble|jazzy|kilted,
imu_tools,CCNYRoboticsLab,ROS tools for IMU devices,https://github.com/CCNYRoboticsLab/imu_tools,3566,1082,472,24,,Other,True,False,False,False,False,True,good first issue,33,284,,0,0,0,,,3566,32,1082,C++;CMake;Python;C,CCNYRoboticsLab/imu_tools,humble|jazzy|kilted,
leo_common-ros2,LeoRover,Common ROS2 packages for Leo Rover.,https://github.com/LeoRover/leo_common-ros2,8096,4,10,0,robotics;ros2;ros2-foxy;urdf;xacro,MIT,True,False,False,False,False,True,good first issue,5,77,,0,0,0,,,8096,2,4,CMake,LeoRover/leo_common-ros2,humble|jazzy|kilted,
leo_robot-ros2,LeoRover,Robot ROS2 packages for Leo Rover.,https://github.com/LeoRover/leo_robot-ros2,678,7,3,0,robotics;ros2;ros2-humble;ros2-iron;ros2-rolling,MIT,True,False,False,False,False,True,good first issue,4,141,,0,0,0,,,678,3,7,Python;C++;CMake,LeoRover/leo_robot-ros2,humble|jazzy|kilted,
omni_base_navigation,pal-robotics,,https://github.com/pal-robotics/omni_base_navigation,37197,0,1,0,mapping;move-base;navigation;omnibase;ros;ros-navigation;ros-noetic;slam,Apache-2.0,False,False,False,False,False,True,good first issue,4,290,,0,0,0,,,37197,6,0,Python;CMake,pal-robotics/omni_base_navigation,humble,
omni_base_robot,pal-robotics,,https://github.com/pal-robotics/omni_base_robot,5039,10,11,0,laser-sensor;mobile-base;move-base;navigation;omnibase;omnidirectional;ros-nav,Apache-2.0,False,False,False,False,False,True,good first issue,6,345,,0,0,0,,,5039,7,10,Python;CMake,pal-robotics/omni_base_robot,humble,
opennav_docking,open-navigation,Nav2 Compatible Docking Task Server & BT Utils ,https://github.com/open-navigation/opennav_docking,38908,136,48,6,,Apache-2.0,True,False,False,False,False,True,good first issue,9,111,,0,0,0,,,38908,8,136,C++;Python;CMake,open-navigation/opennav_docking,humble,
pal_gripper,pal-robotics,,https://github.com/pal-robotics/pal_gripper,610,5,12,2,,Apache-2.0,True,False,False,False,False,False,,11,202,,0,0,0,,,610,4,5,Python;CMake;Shell,pal-robotics/pal_gripper,humble,
pal_sea_arm,pal-robotics,,https://github.com/pal-robotics/pal_sea_arm,35379,1,1,0,,Apache-2.0,False,False,False,False,False,True,good first issue,12,475,,0,0,0,,,35379,7,1,Python;Shell;CMake,pal-robotics/pal_sea_arm,humble,
pmb2_navigation,pal-robotics,pmb2 navigation,https://github.com/pal-robotics/pmb2_navigation,13842,4,5,0,laser;mapping;mobile-base;navigation;slam,Apache-2.0,False,False,False,False,False,False,,13,1016,,0,0,0,,,13842,5,4,Python;CMake,pal-robotics/pmb2_navigation,humble,
pmb2_robot,pal-robotics,A PAL Mobile Base for your advanced navigation needs,https://github.com/pal-robotics/pmb2_robot,22180,23,24,4,advanced-navigation;fleet;fleet-management;global-planner;humble;local-planner;mobile;mobile-base;navigation;obstacle-avoidance;obstacle-avoidance-robot;obstacle-detection;path-planning;robot;robot-base;ros;ros-navigation;ros2;ros2-humble;teleoperation,Apache-2.0,True,False,False,False,False,False,,19,1009,,0,0,0,,,22180,13,23,Python;CMake,pal-robotics/pmb2_robot,humble,
polygon_ros,MetroRobots,Messages and libraries for operating on two dimensional polygons. ,https://github.com/MetroRobots/polygon_ros,194,17,2,1,,BSD-2-Clause,True,False,False,False,False,True,good first issue,3,33,,0,0,0,,,194,1,17,C++;Python;CMake,MetroRobots/polygon_ros,humble|jazzy|kilted,
rcl,ros2,Library to support implementation of language specific ROS Client Libraries.,https://github.com/ros2/rcl,4426,152,184,74,hacktoberfest,Apache-2.0,True,True,False,False,False,True,good first issue,101,1166,,0,0,0,,,4426,34,152,C++;C;CMake,ros2/rcl,humble|jazzy|kilted,
rclc,ros2,ROS Client Library for the C language.,https://github.com/ros2/rclc,1781,143,54,29,,Apache-2.0,True,True,False,False,True,True,good first issue,24,390,,0,0,0,,,1781,30,143,C;C++;CMake,ros2/rclc,humble|jazzy|kilted,
rclcpp,ros2,rclcpp (ROS Client Library for C++),https://github.com/ros2/rclcpp,9522,716,498,321,hacktoberfest,Apache-2.0,True,True,False,False,False,True,good first issue,202,1964,,0,0,0,,,9522,53,716,C++;CMake;EmberScript;C,ros2/rclcpp,humble|jazzy|kilted,
tiago_navigation,pal-robotics,,https://github.com/pal-robotics/tiago_navigation,3051,6,12,0,slam,Apache-2.0,False,False,False,False,False,False,,14,808,,0,0,0,,,3051,8,6,Python;CMake,pal-robotics/tiago_navigation,humble,
tiago_robot,pal-robotics,,https://github.com/pal-robotics/tiago_robot,15664,63,48,11,compliant-control;end-effector;human-robot-interaction;humble;mobile-manipulator;mobile-navigation;noetic;robotics;robots;ros;ros-melodic;ros2;ros2-humble;teleoperation;whole-body-control,Apache-2.0,True,False,False,False,False,False,,20,1495,,0,0,0,,,15664,10,63,Python;EmberScript;Jinja;CMake,pal-robotics/tiago_robot,humble,
tiago_pro_navigation,pal-robotics,,https://github.com/pal-robotics/tiago_pro_navigation,667,0,0,0,,Apache-2.0,False,False,False,False,False,True,good first issue,2,131,,0,0,0,,,667,6,0,Python;CMake,pal-robotics/tiago_pro_navigation,humble,
tiago_pro_robot,pal-robotics,,https://github.com/pal-robotics/tiago_pro_robot,47157,5,2,0,,Apache-2.0,False,False,False,False,False,True,good first issue,12,806,,0,0,0,,,47157,7,5,Python;CMake;Jinja;EmberScript,pal-robotics/tiago_pro_robot,humble,
